X,Y,month,day,FFMC,DMC,DC,ISI,temp,RH,wind,rain,area
5,4,8,2,95.1,141.3,605.8,17.7,0.7041800643086817,0.32941176470588235,0.6555555555555556,0.0,2.0
5,4,8,2,95.1,141.3,605.8,17.7,0.7781350482315113,0.22352941176470592,0.3555555555555555,0.0,16.4
4,4,8,2,95.1,141.3,605.8,17.7,0.5530546623794212,0.6588235294117648,0.7999999999999999,0.0,46.7
4,4,8,3,95.1,141.3,605.8,17.7,0.5916398713826367,0.5058823529411764,0.09999999999999998,0.0,0.0
4,4,8,3,95.1,141.3,605.8,17.7,0.852090032154341,0.21176470588235297,0.39999999999999997,0.0,0.0
4,4,8,4,95.8,152.0,624.1,13.8,0.9710610932475885,0.07058823529411767,0.45555555555555555,0.0,0.0
1,3,8,5,95.9,158.0,633.6,11.3,0.9710610932475885,0.1411764705882353,0.2,0.0,0.0
1,3,8,5,95.9,158.0,633.6,11.3,0.8135048231511255,0.1647058823529412,0.45555555555555555,0.0,43.32
6,6,8,6,96.0,164.0,643.0,14.0,0.919614147909968,0.1764705882352941,0.5000000000000001,0.0,8.59
6,6,8,1,96.2,175.5,661.8,16.8,0.6977491961414792,0.31764705882352945,0.2,0.0,0.0
4,5,8,1,96.2,175.5,661.8,16.8,0.9774919614147912,0.1294117647058824,0.3,0.0,2.77
3,4,8,2,96.1,181.1,671.2,14.3,0.9678456591639872,0.1411764705882353,0.2,0.0,14.68
6,5,8,2,96.1,181.1,671.2,14.3,1.0,0.1294117647058824,0.25555555555555554,0.0,40.54
7,5,8,2,96.1,181.1,671.2,14.3,0.807073954983923,0.5647058823529412,0.5000000000000001,6.4,10.82
8,6,8,2,96.1,181.1,671.2,14.3,0.6237942122186497,0.588235294117647,0.5000000000000001,0.8,0.0
7,5,8,2,96.1,181.1,671.2,14.3,0.6237942122186497,0.588235294117647,0.5000000000000001,0.8,0.0
4,4,8,2,96.1,181.1,671.2,14.3,0.594855305466238,0.6352941176470588,0.5000000000000001,0.4,0.0
2,4,8,3,94.5,139.4,689.1,20.0,0.8681672025723475,0.1764705882352941,0.5000000000000001,0.0,1.95
4,3,8,3,94.5,139.4,689.1,20.0,0.8585209003215435,0.1647058823529412,0.5000000000000001,0.0,49.59
1,2,8,4,91.0,163.2,744.4,10.1,0.7877813504823152,0.23529411764705882,0.15555555555555553,0.0,5.8
1,2,8,5,91.0,166.9,752.6,7.1,0.5241157556270097,0.6823529411764706,0.9,0.0,0.0
2,4,8,5,91.0,166.9,752.6,7.1,0.762057877813505,0.3058823529411765,0.3555555555555555,0.0,0.0
1,2,8,5,91.0,166.9,752.6,7.1,0.762057877813505,0.3058823529411765,0.3555555555555555,0.0,0.0
5,4,8,5,91.0,166.9,752.6,7.1,0.6077170418006432,0.6588235294117648,0.7999999999999999,1.4,2.17
6,5,8,5,91.0,166.9,752.6,7.1,0.5144694533762058,0.5529411764705883,0.5555555555555556,0.0,0.43
8,6,8,7,81.6,56.7,665.6,1.9,0.8231511254019295,0.23529411764705882,0.25555555555555554,0.0,0.0
4,3,8,7,81.6,56.7,665.6,1.9,0.8231511254019295,0.2,0.25555555555555554,0.0,6.44
2,4,8,7,81.6,56.7,665.6,1.9,0.6334405144694535,0.6588235294117648,0.6,0.0,54.29
7,4,8,7,81.6,56.7,665.6,1.9,0.6109324758842445,0.6470588235294117,0.7000000000000001,0.0,11.16
1,4,8,6,94.4,146.0,614.7,11.3,0.7524115755627012,0.31764705882352945,0.39999999999999997,0.0,0.0
6,3,11,2,79.5,3.0,106.7,1.1,0.30868167202572355,0.18823529411764706,0.45555555555555555,0.0,0.0
